state,county,fips,nsn,item_name,quantity,ui,acquisition_cost,total_cost,ship_date,federal_supply_category,federal_supply_category_name,federal_supply_class,federal_supply_class_name
LA,ACADIA,22001,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,5/22/2008 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
LA,ACADIA,22001,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,5/22/2008 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
LA,ACADIA,22001,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,5/22/2008 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
LA,ACADIA,22001,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,5/22/2008 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
LA,ACADIA,22001,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,5/22/2008 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
LA,ACADIA,22001,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,5/22/2008 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
LA,ACADIA,22001,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,5/22/2008 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
LA,ACADIA,22001,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,5/22/2008 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
LA,ACADIA,22001,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,5/22/2008 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
LA,ACADIA,22001,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,11/30/2012 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
LA,ACADIA,22001,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,11/30/2012 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
LA,ACADIA,22001,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,11/30/2012 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
LA,ACADIA,22001,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,11/30/2012 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
LA,ACADIA,22001,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,11/30/2012 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
LA,ACADIA,22001,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,11/30/2012 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
LA,ACADIA,22001,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,11/30/2012 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
LA,ACADIA,22001,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,11/30/2012 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
LA,ACADIA,22001,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,11/30/2012 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
LA,ACADIA,22001,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,11/30/2012 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
LA,ACADIA,22001,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,11/30/2012 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
LA,ACADIA,22001,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,11/30/2012 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
LA,ACADIA,22001,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,11/30/2012 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
LA,ACADIA,22001,2355-01-590-1660,MINE RESISTANT VEHICLE,1,Each,733000,733000,2/13/2014 0:00:00,23,"MOTOR VEHICLES, CYCLES, TRAILERS",2355,"Combat, Assault, and Tactical Vehicles, Wheeled"
LA,ASCENSION,22005,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,4/30/2008 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
LA,ASCENSION,22005,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,10/5/2006 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
LA,ASCENSION,22005,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,10/5/2006 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
LA,ASCENSION,22005,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,10/5/2006 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
LA,ASCENSION,22005,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,10/5/2006 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
LA,ASCENSION,22005,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,10/5/2006 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
LA,ASCENSION,22005,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,10/5/2006 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
