state,county,fips,nsn,item_name,quantity,ui,acquisition_cost,total_cost,ship_date,federal_supply_category,federal_supply_category_name,federal_supply_class,federal_supply_class_name
MT,BEAVERHEAD,30001,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,6/23/2006 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
MT,BEAVERHEAD,30001,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,6/23/2006 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
MT,BEAVERHEAD,30001,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,6/8/2006 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
MT,BEAVERHEAD,30001,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,6/8/2006 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
MT,BEAVERHEAD,30001,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,6/8/2006 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
MT,BEAVERHEAD,30001,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,6/8/2006 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
MT,BEAVERHEAD,30001,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,6/8/2006 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
MT,BEAVERHEAD,30001,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,6/8/2006 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
MT,BEAVERHEAD,30001,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,6/8/2006 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
MT,BEAVERHEAD,30001,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,6/8/2006 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
MT,BEAVERHEAD,30001,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,10/5/2006 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
MT,BEAVERHEAD,30001,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,10/5/2006 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
MT,BEAVERHEAD,30001,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,10/5/2006 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
MT,BEAVERHEAD,30001,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,10/5/2006 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
MT,BEAVERHEAD,30001,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,6/23/2006 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
MT,BEAVERHEAD,30001,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,6/23/2006 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
MT,BEAVERHEAD,30001,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,6/23/2006 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
MT,BEAVERHEAD,30001,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,6/23/2006 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
MT,BEAVERHEAD,30001,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,6/23/2006 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
MT,BEAVERHEAD,30001,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,6/23/2006 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
MT,BEAVERHEAD,30001,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,6/23/2006 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
MT,BEAVERHEAD,30001,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,58.71,6/23/2006 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
MT,BIG HORN,30003,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,10/5/2006 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
MT,BIG HORN,30003,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,10/5/2006 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
MT,BIG HORN,30003,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,10/5/2006 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
MT,BIG HORN,30003,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,10/5/2006 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
MT,BIG HORN,30003,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,10/5/2006 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
MT,BLAINE,30005,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,1/19/2006 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
MT,BLAINE,30005,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,1/19/2006 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
MT,BLAINE,30005,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,5/7/2007 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
MT,BLAINE,30005,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,5/7/2007 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
MT,BLAINE,30005,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,5/7/2007 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
MT,BLAINE,30005,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,5/7/2007 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
MT,BLAINE,30005,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,499,5/7/2007 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
MT,ROOSEVELT,30085,1240-01-499-3547,BINOCULAR,14,Each,355,4970,7/24/2010 0:00:00,12,FIRE CONTROL EQPT.,1240,Optical Sighting and Ranging Equipment
MT,BLAINE,30005,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,6/8/2006 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
MT,BLAINE,30005,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,6/8/2006 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
MT,BLAINE,30005,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,6/8/2006 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
MT,BLAINE,30005,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,6/8/2006 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
MT,BLAINE,30005,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,6/8/2006 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
MT,BLAINE,30005,2320-01-107-7155,"TRUCK,UTILITY",1,Each,25000,25000,8/25/2011 0:00:00,23,"MOTOR VEHICLES, CYCLES, TRAILERS",2320,"Trucks and Truck Tractors, Wheeled"
MT,BLAINE,30005,2320-01-230-0300,"TRUCK,VAN",1,Each,111395,111395,4/15/2013 0:00:00,23,"MOTOR VEHICLES, CYCLES, TRAILERS",2320,"Trucks and Truck Tractors, Wheeled"
MT,BLAINE,30005,2330-00-141-8050,"TRAILER,CARGO",1,Each,8524,8524,5/8/2013 0:00:00,23,"MOTOR VEHICLES, CYCLES, TRAILERS",2330,Trailers
MT,BLAINE,30005,2510-01-189-1832,"SHOCK ABSORBER,DIRECT ACTION",8,Each,70.54,564.32,8/16/2012 0:00:00,25,VEHICULAR EQUIPMENT COMPONENTS,2510,"Vehicular Cab, Body, and Frame Structural Components"
MT,BLAINE,30005,4940-01-083-6052,"SERVICING PLATFORM,",1,EA,55324,55324,7/2/2012 0:00:00,49,MAINT/REPAIR SHOP EQPT,4940,Miscellaneous Maintenance and Repair Shop Specialized Equipment
MT,BLAINE,30005,5620-00-BLO-CK,SPLIT FACE BLOCK,1400,EA,12,16800,7/2/2012 0:00:00,56,CONSTRUCTION AND BUILDING MATERIAL,5620,"Tile, Brick, and Block"
MT,BLAINE,30005,5640-00-INS-ULAT,PEB INSULATION VARIOUS SIZES,135,RO,200,27000,7/2/2012 0:00:00,56,CONSTRUCTION AND BUILDING MATERIAL,5640,"Wallboard, Building Paper, and Thermal Insulation  Materials"
MT,BLAINE,30005,5855-01-490-6865,"VIEWER,NIGHT VISION",4,Each,32686.41,130745.64,7/11/2007 0:00:00,58,COMM/DETECT/COHERENT RADIATION,5855,"Night Vision Equipment, Emitted and Reflected Radiation"
MT,BLAINE,30005,6115-00-465-1030,"GENERATOR SET,DIESEL ENGINE",1,Each,13635,13635,4/15/2013 0:00:00,61,"ELECTRIC WIRE, POWER DISTRIB EQPT",6115,"Generators and Generator Sets, Electrical"
MT,BLAINE,30005,6115-01-234-5966,"GENERATOR SET,DIESE",3,EA,6459,19377,4/4/2012 0:00:00,61,"ELECTRIC WIRE, POWER DISTRIB EQPT",6115,"Generators and Generator Sets, Electrical"
MT,BROADWATER,30007,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,6/8/2006 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
MT,BROADWATER,30007,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,138,6/8/2006 0:00:00,10,WEAPONS,1005,"Guns, through 30 mm"
