"","State","Year","Month","Quantity.sum","Acquisition.Value.sum","ov_ammo_quantity.sum","ov_ammo_totalcost.sum","ov_armor_quantity.sum","ov_armor_totalcost.sum","ov_bags_quantity.sum","ov_bags_totalcost.sum","ov_build_quantity.sum","ov_build_totalcost.sum","ov_boats_quantity.sum","ov_boats_totalcost.sum","ov_camping_quantity.sum","ov_camping_totalcost.sum","ov_car_quantity.sum","ov_car_totalcost.sum","ov_cooking_quantity.sum","ov_cooking_totalcost.sum","ov_clothing_quantity.sum","ov_clothing_totalcost.sum","ov_disaster_quantity.sum","ov_disaster_totalcost.sum","ov_electro_quantity.sum","ov_electro_totalcost.sum","ov_farming_quantity.sum","ov_farming_totalcost.sum","ov_generator_quantity.sum","ov_generator_totalcost.sum","ov_guncase_quantity.sum","ov_guncase_totalcost.sum","ov_lights_quantity.sum","ov_lights_totalcost.sum","ov_material_quantity.sum","ov_material_totalcost.sum","ov_med_quantity.sum","ov_med_totalcost.sum","ov_mrap_quantity.sum","ov_mrap_totalcost.sum","ov_office_quantity.sum","ov_office_totalcost.sum","ov_plane_quantity.sum","ov_plane_totalcost.sum","ov_quallife_quantity.sum","ov_quallife_totalcost.sum","ov_record_quantity.sum","ov_record_totalcost.sum","ov_rope_quantity.sum","ov_rope_totalcost.sum","ov_shipping_quantity.sum","ov_shipping_totalcost.sum","ov_signs_quantity.sum","ov_signs_totalcost.sum","ov_training_quantity.sum","ov_training_totalcost.sum","ov_tools_quantity.sum","ov_tools_totalcost.sum","ov_weapon_quantity.sum","ov_weapon_totalcost.sum","State","Year","Month","day.mean"
"512","Colorado","2010","June",22,44023.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,42988,0,0,0,0,0,0,0,0,0,0,18,1035.52,"Colorado","2010","June",12
"513","Colorado","2010","August",117,14173.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,14173.55,"Colorado","2010","August",2.4957264957265
"514","Colorado","2010","October",19,67230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,67230,"Colorado","2010","October",27.4736842105263
"515","Colorado","2010","November",13,90913.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,90913.52,"Colorado","2010","November",4.07692307692308
"516","Colorado","2010","December",3,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,360,"Colorado","2010","December",16
"517","Colorado","2011","January",24,44055,0,0,0,0,0,0,0,0,0,0,0,0,1,41061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2994,"Colorado","2011","January",23.5416666666667
"518","Colorado","2011","February",35,215278.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,195650,0,0,0,0,0,0,5,11040,0,0,0,0,0,0,0,0,0,0,30,204238.1,"Colorado","2011","February",15.7714285714286
"519","Colorado","2011","March",40,410112,0,0,0,0,0,0,0,0,0,0,0,0,2,84437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,195650,0,0,0,0,0,0,17,37536,0,0,0,0,0,0,0,0,0,0,21,288139,"Colorado","2011","March",13.6
"520","Colorado","2011","April",7,43707,0,0,0,0,0,0,0,0,0,0,0,0,1,43376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,331,"Colorado","2011","April",23.5
"521","Colorado","2011","June",17,2982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2982,"Colorado","2011","June",20.1428571428571
"522","Colorado","2011","August",4,82991.13,0,0,0,0,0,0,0,0,0,0,0,0,2,82122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,869.13,"Colorado","2011","August",19.75
"523","Colorado","2011","September",1,41061,0,0,0,0,0,0,0,0,0,0,0,0,1,41061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Colorado","2011","September",8
"524","Colorado","2011","October",6,205455,0,0,0,0,0,0,0,0,0,0,0,0,5,205305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,150,0,0,0,0,0,0,0,0,0,0,0,0,"Colorado","2011","October",14.3333333333333
"525","Colorado","2011","November",16,844534.01,0,0,0,0,0,0,0,0,0,0,0,0,2,82122,0,0,1,122.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,760000,0,0,0,0,0,0,3,745,0,0,0,0,0,0,0,0,0,0,10,761545,"Colorado","2011","November",21
"526","Colorado","2011","December",72,51615.49,0,0,0,0,0,0,0,0,0,0,0,0,1,41061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3330.49,0,0,0,0,0,0,0,0,0,0,59,7224,"Colorado","2011","December",19.5070422535211
"527","Colorado","2012","January",13,254903.42,0,0,4,257.42,0,0,0,0,0,0,0,0,3,254315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,331,"Colorado","2012","January",15.6
"528","Colorado","2012","February",22,423344.84,0,0,0,0,0,0,0,0,0,0,0,0,5,228138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12558,0,0,0,0,0,0,0,0,0,0,10,182648.84,"Colorado","2012","February",18.9545454545455
"529","Colorado","2012","March",36,294134,0,0,0,0,0,0,0,0,0,0,0,0,7,293389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,745,"Colorado","2012","March",13.5454545454545
"530","Colorado","2012","April",122,394230.62,0,0,0,0,0,0,0,0,0,0,0,0,9,375511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,18719.62,"Colorado","2012","April",17.3194444444444
"531","Colorado","2012","May",41,402345.13,0,0,0,0,0,0,0,0,0,0,0,0,7,293389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,108956.13,"Colorado","2012","May",13.0487804878049
"532","Colorado","2012","June",5,228138,0,0,0,0,0,0,0,0,0,0,0,0,5,228138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Colorado","2012","June",15.2
"533","Colorado","2012","July",3,123183,0,0,0,0,0,0,0,0,0,0,0,0,3,123183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Colorado","2012","July",16
"534","Colorado","2012","August",12,249620,0,0,0,0,0,0,0,0,0,0,0,0,5,207620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,42000,0,0,0,0,0,0,0,0,0,0,0,0,"Colorado","2012","August",15.4166666666667
"535","Colorado","2012","October",2,91776.32,0,0,1,1567.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90209,"Colorado","2012","October",8.5
"536","Colorado","2012","November",30,62000.19,0,0,0,0,0,0,0,0,0,0,0,0,1,41061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20133.69,0,0,0,0,0,0,0,0,3,49.5,6,756,"Colorado","2012","November",18
"537","Colorado","2012","December",28,1140.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,327.35,0,0,0,0,0,0,0,0,1,49.5,13,763.23,"Colorado","2012","December",14.0588235294118
"538","Colorado","2013","January",155,292248.95,31,69.09,0,0,0,0,0,0,0,0,0,0,1,63894,0,0,0,0,1,182458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14822,0,0,0,0,0,0,0,0,0,0,110,31005.86,"Colorado","2013","January",4.36274509803922
"539","Colorado","2013","February",48,77226.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3799.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,61667.23,5,278.05,0,0,0,0,0,0,0,0,0,0,26,11481.71,"Colorado","2013","February",15.4210526315789
"540","Colorado","2013","March",87,10490.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1174.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7704.83,1,930.49,0,0,0,0,0,0,0,0,0,0,55,680.99,"Colorado","2013","March",19.1666666666667
"541","Colorado","2013","April",269,304300.03,72,56.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,3522.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,231144.9,7,748,0,0,1,1500,0,0,0,0,0,0,88,67327.55,"Colorado","2013","April",22.3111111111111
"542","Colorado","2013","May",311,31956.11,245,12.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,31944,"Colorado","2013","May",20.5970149253731
"543","Colorado","2013","June",27,12765.51,0,0,0,0,0,0,0,0,0,0,0,0,2,1367.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10089.96,0,0,0,0,0,0,0,0,0,0,10,1308,"Colorado","2013","June",15.3571428571429
"544","Colorado","2013","July",320,653409.66,0,0,0,0,0,0,0,0,0,0,0,0,8,556368,0,0,0,0,0,0,0,0,1,74288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20511.92,0,0,0,0,0,0,0,0,0,0,308,2241.74,"Colorado","2013","July",18.0416666666667
"545","Colorado","2013","August",119,292077.09,0,0,0,0,0,0,0,0,0,0,0,0,5,253104,0,0,0,0,4,13906,0,0,0,0,0,0,0,0,0,0,2,0.5,10,655.63,0,0,0,0,0,0,0,0,2,3588,0,0,0,0,0,0,0,0,0,0,96,20822.96,"Colorado","2013","August",8.1578947368421
"546","Colorado","2013","September",172,672489.79,100,12.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,658611.97,0,0,0,0,0,0,2,377.26,0,0,0,0,0,0,0,0,0,0,67,662068.17,"Colorado","2013","September",18.2142857142857
"547","Colorado","2013","October",55,852118.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30000,2,0.01,1,162968,0,0,0,0,0,0,0,0,0,0,1,658000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,659150,"Colorado","2013","October",23
"548","Colorado","2013","November",168,900573.14,0,0,0,0,0,0,2,19678,0,0,0,0,6,6295.43,0,0,0,0,0,0,1,112.89,0,0,0,0,0,0,0,0,0,0,14,758.95,2,824000,0,0,0,0,0,0,30,45445.68,0,0,0,0,0,0,0,0,0,0,115,828282.19,"Colorado","2013","November",17.8837209302326
"549","Colorado","2013","December",183,91888.43,90,24.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7704.83,9,82051.92,0,0,0,0,0,0,0,0,0,0,83,2107.46,"Colorado","2013","December",12.5263157894737
"550","Colorado","2014","January",419,73226.95,360,36.33,0,0,0,0,35,26.28,0,0,0,0,2,47170.89,0,0,2,1885,0,0,0,0,0,0,0,0,0,0,1,341.66,0,0,0,0,0,0,0,0,0,0,0,0,1,17140,0,0,0,0,0,0,0,0,0,0,18,6626.79,"Colorado","2014","January",16.65
"551","Colorado","2014","February",27,2288956.95,0,0,0,0,0,0,0,0,0,0,0,0,1,62627,0,0,2,1885,0,0,0,0,0,0,0,0,0,0,6,4017.44,0,0,3,736.73,3,2199000,0,0,0,0,0,0,2,18990,0,0,0,0,0,0,0,0,0,0,13,2200700.78,"Colorado","2014","February",18.1111111111111
"552","Colorado","2014","March",1542,1103001.87,429,424.25,98,2315.22,0,0,0,0,0,0,0,0,48,107311.66,0,0,324,1057.3,8,29925.79,16,5589.84,0,0,0,0,0,0,0,0,0,0,3,34285,1,689000,0,0,0,0,3,23114.49,202,157787.74,1,490.82,0,0,0,0,21,4303.02,9,1299.5,371,735032.74,"Colorado","2014","March",17.7379679144385
"553","Colorado","2014","April",24,293830,0,0,0,0,0,0,0,0,0,0,0,0,3,156673,0,0,0,0,10,1e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,34163,0,0,0,0,0,0,0,0,0,0,6,2994,"Colorado","2014","April",16.5
"554","Colorado","2014","May",33,1016680.1,0,0,0,0,0,0,0,0,0,0,0,0,1,41061,0,0,0,0,3,163000,8,30093.64,0,0,0,0,0,0,0,0,0,0,0,0,1,733000,0,0,0,0,0,0,16,49423.57,0,0,0,0,0,0,0,0,0,0,5,733101.89,"Colorado","2014","May",12.3157894736842
"555","Colorado","2014","June",154,24896.99,0,0,78,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,200,0,0,20,9244,22,14212.45,0,0,0,0,0,0,0,0,2,25,28,740.54,"Colorado","2014","June",10.8846153846154
"556","Colorado","2014","July",443,34873.28,0,0,14,95,0,0,0,0,0,0,0,0,0,0,0,0,208,3656.18,0,0,0,0,0,0,2,3000,0,0,0,0,0,0,1,20.01,0,0,0,0,0,0,0,0,8,12927,0,0,0,0,0,0,0,0,0,0,210,15175.09,"Colorado","2014","July",15.0909090909091
"557","Colorado","2014","August",27,14268.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,526.89,0,0,17,3111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3328.62,0,0,0,0,0,0,0,0,0,0,5,7301.76,"Colorado","2014","August",18.4444444444444
"558","Colorado","2014","September",131,531853.87,0,0,0,0,0,0,0,0,0,0,0,0,2,41975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,412000,0,0,0,0,0,0,99,56157.87,0,0,0,0,0,0,0,0,0,0,30,433721,"Colorado","2014","September",22.8727272727273
"559","Colorado","2014","October",1148,677316.43,7,12.11,169,2396.67,172,2888.87,5,15011.88,0,0,1,10000,6,117765.59,1,400,55,21693.93,52,77111.24,2,6146,3,234660,5,47782.54,11,2281.96,0,0,50,2.87,423,42588.62,0,0,0,0,12,42.13,3,1785.15,129,50745.94,2,1508.34,0,0,1,305.21,3,1500,34,40563.86,2,123.52,"Colorado","2014","October",14.4036697247706
"560","Colorado","2014","November",775,349943.09,0,0,22,34536.84,23,81.74,8,32674.4,0,0,0,0,4,3800.3,0,0,63,212.39,13,89.3,6,4251,1,106190,4,150,0,0,92,846.6,0,0,110,6811.83,0,0,6,235,2,1341,198,15254.95,29,42668.04,8,161.3,2,28315.28,25,21.29,0,0,64,47531,95,24770.83,"Colorado","2014","November",19.1008403361345
"561","Colorado","2014","December",582,347984.05,0,0,19,759.3,14,137.6,5,11706.82,0,0,11,14939.58,8,20601.2,0,0,243,613.06,1,75313,27,3193.17,1,20771.35,5,128537,0,0,6,2435.32,0,0,0,0,0,0,5,419.99,0,0,31,9093.96,48,3532.89,33,161.3,20,77.6,15,0.78,0,0,8,5897.03,82,49793.1,"Colorado","2014","December",11.5274725274725
"562","Colorado","2015","January",331,234805.02,0,0,0,0,0,0,7,13420.07,0,0,104,8294.61,10,59938,0,0,52,234.8,0,0,8,12385.32,0,0,5,41000.66,0,0,0,0,2,620.13,0,0,0,0,0,0,0,0,6,35701.78,40,26765.42,0,0,18,77.6,0,0,0,0,16,3497.63,63,32869,"Colorado","2015","January",14.3465346534653
"563","Colorado","2015","February",294,162643.74,0,0,11,479.24,7,92.47,2,6371.55,0,0,0,0,11,54351.06,0,0,27,191.77,0,0,5,630.95,0,0,1,23738,0,0,1,194.29,0,0,178,65.51,0,0,0,0,0,0,3,3347.67,17,20926.92,0,0,4,37728.92,0,0,0,0,5,3199.63,22,11325.76,"Colorado","2015","February",18.1111111111111
"564","Colorado","2015","March",475,141003.34,24,85.56,23,497.92,48,386.07,2,938.33,0,0,24,15005.16,9,7200,15,219.01,222,605.33,2,700.45,0,0,5,22956.61,1,8332,0,0,0,0,0,0,11,11334.17,0,0,0,0,0,0,10,12012.55,11,20640,1,1293,9,28954.19,0,0,0,0,15,7093.19,43,2749.8,"Colorado","2015","March",16.7126436781609
"565","Colorado","2015","April",881,240035.25,11,42.75,8,317.22,10,77.34,6,50893.17,0,0,20,18120.9,9,37029.28,0,0,358,3535.23,51,49.6,0,0,1,7452,1,25073,34,49.7,14,324.56,0,0,163,8578.99,0,0,4,24961.63,50,32.07,17,41907.26,33,4925.51,51,591.48,1,5859.86,0,0,0,0,31,9535.25,8,678.45,"Colorado","2015","April",9.9126213592233
"566","Colorado","2015","May",393,486409.44,0,0,40,106.29,15,795.94,2,278.4,0,0,27,7325.71,9,218729.28,0,0,82,245.54,4,74.25,0,0,1,87683,2,64995,0,0,1,11908,0,0,151,3807.66,0,0,12,200,1,876.03,11,18950.44,8,201,0,0,1,4728.75,0,0,0,0,17,62270.15,9,3234,"Colorado","2015","May",13.3666666666667
"567","Colorado","2015","June",258,64256.65,40,14.98,3,180.56,86,388.96,0,0,0,0,45,127.81,17,58570.82,0,0,12,38.05,0,0,7,366.37,0,0,6,164.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,119.03,4,200,1,137.88,0,0,0,0,0,0,1,3948.03,0,0,"Colorado","2015","June",13.9677419354839
"568","Colorado","2015","July",245,388493.81,0,0,0,0,0,0,3,282.51,0,0,14,9.09,11,227475.95,3,0,23,39.09,15,61.69,5,37194.41,0,0,4,772.09,0,0,2,3594.91,0,0,2,33449.36,0,0,0,0,0,0,58,952.22,41,44503.89,2,137.88,11,4905.35,0,0,0,0,13,21512.54,38,13602.83,"Colorado","2015","July",17.2388059701493
"569","Colorado","2015","August",1458,432506.38,52,19.34,6,180.56,285,45.28,1,5283,0,0,62,15.51,9,91422.13,0,0,345,2264.82,0,0,0,0,3,253906,1,53500,0,0,4,7711.8,0,0,177,4329.3,0,0,3,0,201,878.12,109,465.04,74,1400.76,0,0,0,0,0,0,10,174.27,44,3276.61,72,7633.84,"Colorado","2015","August",17.1111111111111
"570","Colorado","2015","September",655,133302.89,4,6896.49,119,1139.42,122,3135.67,2,366.41,0,0,44,14231.67,10,27019.92,1,0,70,1388.62,1,0,4,0,0,0,1,20415,0,0,0,0,10,9.52,122,812.85,0,0,0,0,6,24.94,35,81.24,27,41683.45,0,0,0,0,0,0,0,0,28,15242.59,49,855.1,"Colorado","2015","September",17.5324675324675
"571","Connecticut","1998","June",10,43000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,43000,0,0,0,0,0,0,0,0,0,0,0,0,"Connecticut","1998","June",1
"572","Connecticut","1998","October",1,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,150000,"Connecticut","1998","October",20
"573","Connecticut","1999","February",1,65070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65070,"Connecticut","1999","February",2
"574","Connecticut","2000","October",1,65070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65070,"Connecticut","2000","October",18
"575","Connecticut","2003","February",1,65070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65070,"Connecticut","2003","February",13
"576","Connecticut","2005","July",2,184580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,184580,0,0,0,0,0,0,0,0,0,0,0,0,"Connecticut","2005","July",12
"577","Connecticut","2006","April",115,55580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,55580,"Connecticut","2006","April",24.6608695652174
"578","Connecticut","2006","July",3,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,324,"Connecticut","2006","July",5
"579","Connecticut","2006","September",8,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,864,"Connecticut","2006","September",15
"580","Connecticut","2007","January",9,4491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4491,"Connecticut","2007","January",23
"581","Connecticut","2007","February",118,40637.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,40637.97,"Connecticut","2007","February",7.03389830508475
"582","Connecticut","2007","April",1,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,150000,"Connecticut","2007","April",30
"583","Connecticut","2007","May",3,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,414,"Connecticut","2007","May",15
"584","Connecticut","2007","August",14,5542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5542,"Connecticut","2007","August",6.57142857142857
"585","Connecticut","2007","September",2,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,276,"Connecticut","2007","September",25
"586","Connecticut","2007","December",13,4682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4682,"Connecticut","2007","December",17.5384615384615
"587","Connecticut","2008","February",181,59895.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,59895.91,"Connecticut","2008","February",27.3425414364641
"588","Connecticut","2008","April",18,2484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2484,"Connecticut","2008","April",21
"589","Connecticut","2008","May",8,3992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3992,"Connecticut","2008","May",23
"590","Connecticut","2008","June",13,5765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5765,"Connecticut","2008","June",25.7692307692308
"591","Connecticut","2008","July",13,4321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4321,"Connecticut","2008","July",14.2307692307692
"592","Connecticut","2008","September",4,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,432,"Connecticut","2008","September",30
"593","Connecticut","2008","October",21,2898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2898,"Connecticut","2008","October",24.3809523809524
"594","Connecticut","2009","January",5,2495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2495,"Connecticut","2009","January",13
